ASVid2_2;ASVid2_1;study1;study2;similarity;ASVid2_1_dataset;ASVid2_1_nreads;ASVid2_1_nsamples;ASVid2_1_sequence.length;ASVid2_1_bestgroup;ASVid2_1_sistergroup;ASVid2_2_dataset;ASVid2_2_nreads;ASVid2_2_nsamples;ASVid2_2_sequence.length;ASVid2_2_bestgroup;ASVid2_2_sistergroup
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages typicus|GU594639;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995293
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995292
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995294
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages abdominalis|GU969163
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages typicus|GU594639
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|KJ193751
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Harpacticoida|Laophontidae|Onychocamptus bengalensis|JF326206
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995293
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995292
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995294
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages abdominalis|GU969163
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages typicus|GU594639
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|KJ193751
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|AY446901
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Harpacticoida|Laophontidae|Onychocamptus bengalensis|JF326206
Ref8_ASV_0063;Ref6_ASV_0013;Ref6;Ref8;1;Data18S_Haenel2017_v2;12670;6;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995295;Data18S_Kapshyna2024_v2;1117;11;364;Copepoda;Copepoda|Calanoida|Centropagidae|Centropages hamatus|JX995293
Ref8_ASV_0194;Ref6_ASV_0396;Ref6;Ref8;1;Data18S_Haenel2017_v2;33;1;372;Ostracoda;Ostracoda|Podocopida|Cytheruridae|Howeina sp. SN004|AB076626;Data18S_Kapshyna2024_v2;60;2;372;Ostracoda;Ostracoda|Podocopida|Cytheruridae|Howeina sp. SN004|AB076626
Ref8_ASV_0001;Ref7_ASV_2134;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;21;1;367;Copepoda;Copepoda|Harpacticoida|Thalestridae|Phyllothalestris sp. New Caledonia-RJH-2007|EU380298;Data18S_Kapshyna2024_v2;110606;146;367;Copepoda;Copepoda|Harpacticoida|Thalestridae|Phyllothalestris sp. New Caledonia-RJH-2007|EU380298
Ref8_ASV_0004;Ref7_ASV_0016;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;150155;19;371;Platyhelminthes;Platyhelminthes|Proseriata|Coelogynoporidae|Coelogynopora axi|AY775734;Data18S_Kapshyna2024_v2;40135;62;371;Platyhelminthes;Platyhelminthes|Proseriata|Coelogynoporidae|Coelogynopora axi|AY775734
Ref8_ASV_0008;Ref7_ASV_0061;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;25821;13;367;Platyhelminthes;Platyhelminthes|Rhabdocoela|Diascorhynchidae|Diascorhynchus serpens|KJ887439;Data18S_Kapshyna2024_v2;36021;130;367;Platyhelminthes;Platyhelminthes|Rhabdocoela|Diascorhynchidae|Diascorhynchus serpens|KJ887439
Ref8_ASV_0011;Ref7_ASV_0203;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3056;10;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora sp. PB-2006|DQ394756;Data18S_Kapshyna2024_v2;19685;108;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora BHMM-2005|AY854210
Ref8_ASV_0011;Ref7_ASV_0203;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3056;10;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora sp. PB-2006|DQ394756;Data18S_Kapshyna2024_v2;19685;108;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora sp. PB-2006|DQ394756
Ref8_ASV_0011;Ref7_ASV_0203;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3056;10;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora BHMM-2005|AY854210;Data18S_Kapshyna2024_v2;19685;108;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora BHMM-2005|AY854210
Ref8_ASV_0011;Ref7_ASV_0203;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3056;10;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora BHMM-2005|AY854210;Data18S_Kapshyna2024_v2;19685;108;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Neochromadora sp. PB-2006|DQ394756
Ref8_ASV_0013;Ref7_ASV_0015;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;155769;20;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|JF357666;Data18S_Kapshyna2024_v2;15215;98;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|AF157007
Ref8_ASV_0013;Ref7_ASV_0015;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;155769;20;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|JF357666;Data18S_Kapshyna2024_v2;15215;98;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|JF357666
Ref8_ASV_0013;Ref7_ASV_0015;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;155769;20;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|AF157007;Data18S_Kapshyna2024_v2;15215;98;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|AF157007
Ref8_ASV_0013;Ref7_ASV_0015;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;155769;20;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|AF157007;Data18S_Kapshyna2024_v2;15215;98;366;Gastrotricha;Gastrotricha|Macrodasyida|Turbanellidae|Turbanella cornuta|JF357666
Ref8_ASV_0017;Ref7_ASV_2687;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;9;1;373;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Praeaphanostoma longum|MZ518812;Data18S_Kapshyna2024_v2;9513;76;373;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Praeaphanostoma sp. n SA-2022|OP023131
Ref8_ASV_0020;Ref7_ASV_0088;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;14002;12;362;Nematoda;Nematoda|Enoplida|Enoplidae|Enoplolaimus sp. AS66|KR265034;Data18S_Kapshyna2024_v2;8677;68;362;Nematoda;Nematoda|Enoplida|Enoplidae|Enoplolaimus sp. AS66|KR265034
Ref8_ASV_0024;Ref7_ASV_0064;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;23490;13;367;Platyhelminthes;Platyhelminthes|Rhabdocoela|Cheliplanidae|Cheliplanilla caudata|KJ887449;Data18S_Kapshyna2024_v2;6089;65;367;Platyhelminthes;Platyhelminthes|Rhabdocoela|Cheliplanidae|Cheliplanilla caudata|KJ887449
Ref8_ASV_0026;Ref7_ASV_0004;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;561591;28;371;Platyhelminthes;Platyhelminthes|Proseriata|Coelogynoporidae|Coelogynopora axi|AY775734;Data18S_Kapshyna2024_v2;5162;45;371;Platyhelminthes;Platyhelminthes|Proseriata|Coelogynoporidae|Coelogynopora axi|AY775734
Ref8_ASV_0028;Ref7_ASV_0833;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;250;2;368;Annelida;Annelida|Polychaeta|Diurodrilidae|Diurodrilus sp. DW-2007a|EF552204;Data18S_Kapshyna2024_v2;4955;56;368;Annelida;Annelida|Polychaeta|Diurodrilidae|Diurodrilus sp. DW-2007a|EF552204
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995309
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|KJ193769
Ref8_ASV_0029;Ref7_ASV_0188;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3756;16;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995310;Data18S_Kapshyna2024_v2;4832;34;364;Copepoda;Copepoda|Calanoida|Temoridae|Temora longicornis|JX995308
Ref8_ASV_0030;Ref7_ASV_3615;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3;1;397;Nematoda;Nematoda|Araeolaimida|Tripyloididae|Bathylaimus sp. 1 LM-2017|MG669702;Data18S_Kapshyna2024_v2;4825;40;372;Nematoda;Nematoda|Monhysterida|Monhysteridae|Omicronema sp. 201796763|MH302924
Ref8_ASV_0030;Ref7_ASV_0003;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;613036;29;372;Nematoda;Nematoda|Araeolaimida|Tripyloididae|Bathylaimus sp. 1 LM-2017|MG669700;Data18S_Kapshyna2024_v2;4825;40;372;Nematoda;Nematoda|Monhysterida|Monhysteridae|Omicronema sp. 201796763|MH302924
Ref8_ASV_0030;Ref7_ASV_0003;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;613036;29;372;Nematoda;Nematoda|Araeolaimida|Tripyloididae|Bathylaimus sp. 1 LM-2017|MG669702;Data18S_Kapshyna2024_v2;4825;40;372;Nematoda;Nematoda|Monhysterida|Monhysteridae|Omicronema sp. 201796763|MH302924
Ref8_ASV_0030;Ref7_ASV_3615;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;3;1;397;Nematoda;Nematoda|Araeolaimida|Tripyloididae|Bathylaimus sp. 1 LM-2017|MG669700;Data18S_Kapshyna2024_v2;4825;40;372;Nematoda;Nematoda|Monhysterida|Monhysteridae|Omicronema sp. 201796763|MH302924
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527258
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527256
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527257
Ref8_ASV_0034;Ref7_ASV_0143;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;5715;11;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259;Data18S_Kapshyna2024_v2;3647;37;367;Xenacoelomorpha;Xenacoelomorpha|Acoela|Isodiametridae|Archaphanostoma ylvae|KM527259
Ref8_ASV_0035;Ref7_ASV_1175;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;128;3;352;Xenacoelomorpha;Xenacoelomorpha|Acoela|Paratomellidae|Paratomella unichaeta|AY078379;Data18S_Kapshyna2024_v2;3588;15;352;Xenacoelomorpha;Xenacoelomorpha|Acoela|Paratomellidae|Paratomella unichaeta|AY078379
Ref8_ASV_0038;Ref7_ASV_0025;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;106551;18;362;Nematoda;Nematoda|Enoplida|Enoplidae|Enoplolaimus sp. AS66|KR265034;Data18S_Kapshyna2024_v2;3449;30;362;Nematoda;Nematoda|Enoplida|Enoplidae|Enoplolaimus sp. AS66|KR265034
Ref8_ASV_0040;Ref7_ASV_0081;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;16008;11;362;Nematoda;Nematoda|Araeolaimida|Axonolaimidae|Ascolaimus cf. elongatus MHMH-2008|FJ040460;Data18S_Kapshyna2024_v2;3124;64;362;Nematoda;Nematoda|Araeolaimida|Axonolaimidae|Ascolaimus cf. elongatus MHMH-2008|FJ040460
Ref8_ASV_0042;Ref7_ASV_0111;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;8458;16;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Chromadorita tentabundum|JN968213;Data18S_Kapshyna2024_v2;2583;29;363;Nematoda;Nematoda|Desmodorida|Chromadoridae|Chromadorita tentabundum|JN968213
Ref8_ASV_0043;Ref7_ASV_0239;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;2336;12;370;Platyhelminthes;Platyhelminthes|Macrostomorpha|Macrostomidae|Psammomacrostomum sp. 1 TJ-2015|KP730508;Data18S_Kapshyna2024_v2;2405;57;370;Platyhelminthes;Platyhelminthes|Macrostomorpha|Macrostomidae|Psammomacrostomum sp. 1 TJ-2015|KP730508
Ref8_ASV_0047;Ref7_ASV_0251;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;2135;4;365;Platyhelminthes;Platyhelminthes|Rhabdocoela|Promesostomidae|Litucivis serpens|AY775758;Data18S_Kapshyna2024_v2;2185;44;365;Platyhelminthes;Platyhelminthes|Rhabdocoela|Promesostomidae|Litucivis serpens|AY775758
Ref8_ASV_0049;Ref7_ASV_0108;Ref7;Ref8;1;Data18S_JondeliusAtherton2020;8813;17;371;Ostracoda;Ostracoda|Podocopida|Paradoxostomatidae|Xiphichilus sp. SN003|AB076624;Data18S_Kapshyna2024_v2;2172;16;371;Ostracoda;Ostracoda|Podocopida|Paradoxostomatidae|Xiphichilus sp. SN003|AB076624
